Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Visibility (km),Weather Type,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain
-0.23880597014925375,-0.8876404494382022,-0.8969072164948454,-0.7431192660550459,1,0.053496705003883704,0.1428571428571428,-0.5,3,False,False,False,True,False,False,True
-0.23880597014925375,0.5955056179775282,-0.6082474226804124,0.5045871559633028,3,0.09900022551304222,-0.5714285714285714,-0.6,1,False,False,True,False,False,False,True
-0.6567164179104478,0.752808988764045,-0.23711340206185572,0.5779816513761469,3,-0.09223483424791379,-1.0,-0.6499999999999999,2,False,False,False,True,False,False,True
-0.373134328358209,0.5730337078651686,-0.5463917525773196,0.798165137614679,3,0.0893282217043776,-0.5714285714285714,-0.6,1,False,False,False,True,False,True,False
-0.25373134328358216,-0.2134831460674158,-0.6494845360824743,-0.3211009174311926,1,0.07429401889298148,-0.4285714285714286,-0.25,0,False,False,True,False,False,True,False
-0.6865671641791045,0.7078651685393258,-0.17525773195876293,0.6146788990825689,1,-0.04482698138264585,-0.8571428571428572,-0.55,2,False,False,False,True,False,False,True
-0.6417910447761195,0.5056179775280898,-0.4226804123711341,0.4311926605504588,3,-0.07795234157708819,-1.0,-0.6,2,False,False,False,True,False,True,False
-0.7014925373134329,0.6629213483146066,-0.7731958762886598,0.009174311926605672,3,-0.040166378511113265,-1.0,-0.7,2,False,False,False,True,False,True,False
-0.2985074626865672,0.6853932584269662,-0.4639175257731959,0.6513761467889909,3,-0.008494324588438573,-0.5714285714285714,-0.75,1,True,False,False,False,True,False,False
-0.014925373134328401,0.4606741573033708,-0.6288659793814433,0.8532110091743119,3,0.09133278207923023,-0.5714285714285714,-0.25,0,False,False,True,False,False,False,True
-0.13432835820895528,-0.5280898876404494,-1.0,-0.926605504587156,0,0.0946904207071082,0.0,-0.04999999999999993,3,False,False,False,True,True,False,False
-0.16417910447761197,0.12359550561797739,-0.979381443298969,0.2660550458715596,3,0.37287328672730435,-0.5714285714285714,0.25,3,False,True,False,False,False,True,False
-0.3880597014925373,0.4382022471910112,-0.23711340206185572,-0.00917431192660545,3,-0.01776541632213302,-1.0,-0.7,1,False,True,False,False,True,False,False
-0.4776119402985075,-0.011235955056179803,-0.4226804123711341,-0.6697247706422018,3,0.061615174522037464,-0.8571428571428572,-0.1499999999999999,0,False,True,False,False,True,False,False
-0.19402985074626872,-0.03370786516853941,-0.7525773195876289,0.2477064220183487,3,-0.0361572577614071,-1.0,-0.7,1,False,False,False,True,False,False,True
-0.4029850746268657,-0.2134831460674158,-0.9381443298969072,-0.4128440366972477,1,0.046831541757498485,-0.7142857142857143,-0.44999999999999996,0,True,False,False,False,False,True,False
-0.582089552238806,0.2359550561797752,0.9175257731958764,0.596330275229358,3,-0.014107093638026313,-0.2857142857142858,-0.55,2,False,False,False,True,False,True,False
-0.2686567164179105,-0.2808988764044944,-0.6288659793814433,-0.4678899082568807,1,0.04096820266105361,-0.8571428571428572,-0.19999999999999996,0,True,False,False,False,False,False,True
-0.25373134328358216,0.4606741573033708,-0.6288659793814433,0.2293577981651378,3,-0.021373624996868124,-0.8571428571428572,-0.8,1,False,False,False,True,False,False,True
-0.25373134328358216,0.550561797752809,-0.9381443298969072,0.596330275229358,1,0.08767445939512353,0.5714285714285714,-0.35,3,False,False,True,False,False,False,True
-0.2686567164179105,-0.3932584269662922,-0.6701030927835052,-0.6880733944954128,0,0.12806635094840768,-0.2857142857142858,-0.3999999999999999,3,False,False,True,False,False,False,True
-0.5970149253731344,0.7303370786516854,-0.9175257731958762,0.6330275229357798,1,-0.032699391114785925,-1.0,-0.7,2,False,False,False,True,False,True,False
-0.31343283582089554,-0.2359550561797754,-0.8762886597938144,-0.6880733944954128,0,0.13272695381994115,0.0,-0.19999999999999996,3,False,False,True,False,False,False,True
-0.5970149253731344,0.3707865168539326,-0.44329896907216493,0.04587155963302747,3,-0.08171089227993722,-0.8571428571428572,-0.6,2,False,False,False,True,False,True,False
-0.31343283582089554,0.2359550561797752,-0.8556701030927836,-0.24770642201834858,1,0.0905810719386606,-0.7142857142857143,-0.19999999999999996,0,False,False,False,True,False,False,True
-0.4626865671641791,-0.2808988764044944,-0.7525773195876289,0.7798165137614679,3,0.3193515247187353,0.0,0.25,2,False,False,True,False,False,True,False
-0.16417910447761197,-0.056179775280899014,-0.731958762886598,0.5412844036697249,3,0.06988398606830515,-1.0,-0.55,1,False,True,False,False,False,True,False
-0.13432835820895528,-0.752808988764045,-0.731958762886598,-0.6697247706422018,0,0.11458568242752243,0.0,-0.1499999999999999,3,False,False,True,False,True,False,False
-0.11940298507462688,-0.3932584269662922,-0.7938144329896908,-0.926605504587156,0,0.13964268711318262,0.2857142857142856,0.0,3,False,True,False,False,False,True,False
-0.31343283582089554,0.03370786516853941,-0.44329896907216493,-0.4678899082568807,1,0.09679520910070405,-0.5714285714285714,-0.1499999999999999,0,True,False,False,False,False,False,True
-0.20895522388059706,0.0786516853932584,-0.25773195876288657,0.6513761467889909,3,-0.034252925405296786,-0.5714285714285714,-0.5,1,False,False,False,True,False,False,True
-0.13432835820895528,-0.056179775280899014,-0.5876288659793815,0.522935779816514,1,0.04918690019795058,-0.8571428571428572,-0.6499999999999999,1,False,False,True,False,False,True,False
-0.25373134328358216,0.7078651685393258,-0.7525773195876289,0.6513761467889909,3,0.03510486356460962,-1.0,-0.55,1,True,False,False,False,False,False,True
-0.2238805970149254,0.1910112359550562,-0.6082474226804124,-0.13761467889908252,1,0.09098198401363078,-0.8571428571428572,-0.29999999999999993,0,False,False,True,False,True,False,False
0.10447761194029848,0.2359550561797752,-0.5257731958762887,0.5045871559633028,1,0.14746047257510764,0.4285714285714284,-0.29999999999999993,3,False,False,True,False,True,False,False
-0.7014925373134329,0.1910112359550562,-0.5051546391752577,0.15596330275229375,1,-0.07935553383948424,-0.8571428571428572,-0.55,2,False,False,False,True,False,True,False
-0.16417910447761197,-0.056179775280899014,-0.7731958762886598,0.8165137614678901,3,0.10150592598160824,-1.0,-0.55,1,False,False,True,False,False,False,True
-0.5970149253731344,0.5955056179775282,-0.731958762886598,0.6880733944954129,3,-0.001027337192112121,-1.0,-0.75,2,False,False,False,True,False,True,False
-0.14925373134328362,-0.6629213483146068,-0.8969072164948454,0.15596330275229375,1,0.8059084417048785,-0.7142857142857143,-1.0,3,False,False,False,True,True,False,False
-0.7313432835820896,0.3033707865168538,-0.5876288659793815,0.761467889908257,3,0.0016287053045678235,0.0,-0.9,2,False,False,False,True,False,True,False
-0.2238805970149254,-0.4831460674157304,-0.9587628865979382,-0.8532110091743119,0,0.11433511238066618,0.2857142857142856,-0.09999999999999998,3,False,False,True,False,False,False,True
-0.4477611940298508,-0.1910112359550562,-0.6082474226804124,-0.6513761467889908,1,0.0738429928086397,-0.4285714285714286,-0.35,0,False,False,False,True,False,False,True
-0.7313432835820896,0.640449438202247,-0.6288659793814433,0.10091743119266061,3,-0.020221002781327435,-0.8571428571428572,-0.6,2,False,False,False,True,False,True,False
-0.4029850746268657,0.3707865168539326,0.17525773195876293,0.30275229357798183,1,0.04177002681099484,-0.4285714285714286,-0.3999999999999999,0,False,False,False,True,False,True,False
-0.17910447761194032,-0.011235955056179803,-0.7525773195876289,0.2293577981651378,1,0.04738279586058258,-0.5714285714285714,-0.6,1,False,False,True,False,True,False,False
-0.3432835820895523,0.640449438202247,-0.4020618556701031,0.04587155963302747,3,0.09408905259465339,-1.0,-0.6,1,False,False,False,True,False,True,False
-0.41791044776119407,-0.4606741573033708,-0.6288659793814433,-0.7981651376146789,1,-0.7349470044350896,1.0,-0.6499999999999999,1,False,False,False,True,True,False,False
-0.14925373134328362,-0.5955056179775281,-0.5463917525773196,-0.7247706422018348,1,-0.8767696509559242,0.2857142857142856,0.25,2,True,False,False,False,False,True,False
-0.373134328358209,0.5280898876404494,-0.25773195876288657,0.522935779816514,1,0.13668596056027482,-1.0,-0.44999999999999996,3,False,True,False,False,False,False,True
-0.28358208955223885,0.5280898876404494,-0.5257731958762887,0.19266055045871555,3,0.005387256007416852,-0.8571428571428572,-0.5,1,False,False,False,True,False,False,True
-0.20895522388059706,-0.6629213483146068,-0.6082474226804124,-1.0,1,0.12004810944899624,0.2857142857142856,0.0,3,False,False,False,True,True,False,False
-0.6865671641791045,0.5056179775280898,-0.7938144329896908,-0.00917431192660545,3,-0.09343757047282608,-0.8571428571428572,-0.55,2,False,False,False,True,False,False,True
-0.16417910447761197,0.1685393258426966,-0.2989690721649485,0.761467889908257,1,0.07108672229321744,0.857142857142857,-0.6499999999999999,0,False,False,False,True,False,True,False
-0.029850746268656803,0.03370786516853941,-0.6701030927835052,-0.908256880733945,0,0.10100478588789485,-0.2857142857142858,-0.44999999999999996,3,True,False,False,False,False,False,True
-0.32835820895522394,-0.9101123595505618,-0.8762886597938144,-0.8899082568807339,0,0.0702347841339046,0.2857142857142856,-0.35,3,False,False,False,True,False,False,True
-0.7313432835820896,-0.0786516853932584,-0.8969072164948454,0.8165137614678901,3,-0.026685709990228013,-0.8571428571428572,-0.75,2,False,False,False,True,False,True,False
-0.6716417910447762,0.3932584269662922,-1.0,0.19266055045871555,3,-0.04011626450174166,-1.0,-0.85,2,False,False,False,True,False,True,False
-0.2985074626865672,0.011235955056179803,-0.7525773195876289,-0.7431192660550459,1,0.05264476684457087,0.1428571428571428,-0.29999999999999993,3,True,False,False,False,True,False,False
-0.13432835820895528,0.3258426966292134,-0.8144329896907216,-0.21100917431192656,3,0.04146934275476699,-0.8571428571428572,-0.29999999999999993,0,False,True,False,False,True,False,False
-0.19402985074626872,-0.3932584269662922,-0.6494845360824743,-0.963302752293578,0,0.13864040692575585,0.5714285714285714,-0.44999999999999996,3,False,False,True,False,False,True,False
-0.4328358208955224,0.348314606741573,-0.3608247422680413,0.08256880733944971,3,0.062116314615750845,-1.0,-0.6499999999999999,1,True,False,False,False,False,False,True
-0.2238805970149254,-0.5730337078651686,-0.7938144329896908,-0.7064220183486238,0,0.10997519356536145,-0.2857142857142858,-0.5,3,True,False,False,False,False,False,True
-0.059701492537313494,0.2359550561797752,-0.979381443298969,0.4495412844036699,3,0.2907865393770832,-1.0,0.0,1,False,False,True,False,False,True,False
-0.32835820895522394,-0.3707865168539326,-0.6082474226804124,-0.8899082568807339,0,0.07765165752085945,-0.1428571428571429,-0.1499999999999999,3,True,False,False,False,False,False,True
-0.3432835820895523,0.3932584269662922,-0.711340206185567,0.5596330275229358,1,0.04427572727956086,-0.8571428571428572,-0.6499999999999999,1,False,False,True,False,True,False,False
-0.35820895522388063,0.12359550561797739,-0.7938144329896908,0.724770642201835,3,0.06617554937482772,-0.7142857142857143,-0.6499999999999999,1,False,True,False,False,False,False,True
-0.35820895522388063,-0.101123595505618,-0.48453608247422686,-0.22935779816513757,3,-0.8870430228770454,-0.7142857142857143,0.75,1,False,False,True,False,False,False,True
-0.5970149253731344,0.348314606741573,-0.44329896907216493,0.4495412844036699,3,-0.019669748678243337,-0.8571428571428572,-0.85,2,False,False,False,True,False,True,False
-0.6119402985074627,0.3707865168539326,-0.6082474226804124,0.15596330275229375,3,-0.0785537096895439,-0.8571428571428572,-0.6499999999999999,2,False,False,False,True,False,False,True
-0.2985074626865672,0.101123595505618,-0.9587628865979382,-0.6513761467889908,1,0.059309930090956975,-0.7142857142857143,-0.3999999999999999,0,True,False,False,False,False,False,True
-0.7761194029850746,0.12359550561797739,-0.8969072164948454,0.02752293577981657,3,-0.05199328472274445,-0.8571428571428572,-0.6,2,False,False,False,True,False,False,True
-0.14925373134328362,-0.0786516853932584,-0.7731958762886598,-0.02752293577981646,3,-0.022927159287378984,-0.7142857142857143,-0.6,1,False,False,True,False,False,True,False
-0.014925373134328401,-0.797752808988764,-0.6701030927835052,-0.6880733944954128,0,0.0594602721190709,0.5714285714285714,0.0,3,False,True,False,False,False,True,False
-0.6417910447761195,0.7752808988764046,-0.8969072164948454,0.32110091743119273,3,-0.005788168082387912,-1.0,-0.8,2,False,False,False,True,False,False,True
-0.16417910447761197,0.011235955056179803,-0.9381443298969072,-0.6697247706422018,3,0.044125385251446936,-0.7142857142857143,-0.09999999999999998,0,False,False,True,False,False,True,False
-0.3432835820895523,-0.056179775280899014,-0.9587628865979382,-0.7431192660550459,1,0.08436693477661716,-0.7142857142857143,-0.44999999999999996,0,True,False,False,False,True,False,False
-0.6716417910447762,0.6179775280898874,0.15463917525773185,0.8165137614678901,1,-0.05996141221278428,-0.8571428571428572,-0.55,2,False,False,False,True,False,False,True
-0.6417910447761195,0.4157303370786516,-0.25773195876288657,0.33944954128440363,3,-0.08120975218622384,-1.0,-0.85,2,False,False,False,True,False,True,False
-0.582089552238806,0.12359550561797739,-0.9175257731958762,0.4862385321100917,3,-0.07399333483675363,-0.8571428571428572,-0.8,2,False,False,False,True,False,False,True
-0.6268656716417911,-0.011235955056179803,-0.8144329896907216,-0.04587155963302747,3,-0.0755468691272645,-0.8571428571428572,-0.9,2,False,False,False,True,False,True,False
-0.23880597014925375,0.2584269662921348,-0.6288659793814433,0.2477064220183487,3,0.02307750131549291,-0.5714285714285714,-0.6499999999999999,1,False,True,False,False,False,True,False
-0.2985074626865672,0.6179775280898874,-0.19587628865979378,0.4862385321100917,3,0.09068129995740293,-1.0,-0.55,1,False,False,False,True,True,False,False
-0.32835820895522394,0.7078651685393258,-0.4226804123711341,0.724770642201835,3,-0.009496604775865336,-1.0,-0.55,1,False,False,True,False,False,False,True
-0.28358208955223885,-0.2808988764044944,-0.9587628865979382,-0.33944954128440363,1,0.09148312410734416,-0.8571428571428572,-0.1499999999999999,0,False,True,False,False,False,False,True
-0.582089552238806,0.3707865168539326,-0.8969072164948454,0.6330275229357798,3,-0.03450349545215392,-0.8571428571428572,-0.8,2,False,False,False,True,False,False,True
-0.32835820895522394,0.6853932584269662,-0.3402061855670103,0.669724770642202,3,0.08256283043924917,-1.0,-0.75,1,False,False,True,False,False,False,True
-0.6567164179104478,0.5955056179775282,-0.8969072164948454,0.522935779816514,3,-0.08747400335763889,-0.8571428571428572,-0.6,2,False,False,False,True,False,False,True
-0.19402985074626872,0.2808988764044944,-0.979381443298969,0.669724770642202,2,-0.3266180560775762,1.0,0.7000000000000002,3,True,False,False,False,False,True,False
-0.5970149253731344,0.2808988764044944,-0.731958762886598,0.3761467889908259,1,-0.008343982560324648,-1.0,-0.7,2,False,False,False,True,False,False,True
-0.3880597014925373,0.05617977528089879,-0.731958762886598,-0.17431192660550454,1,0.04522789345761602,-0.7142857142857143,-0.44999999999999996,0,False,False,True,False,True,False,False
0.05970149253731338,0.6629213483146066,-0.8350515463917526,0.6513761467889909,0,0.11633967275551882,0.4285714285714284,0.25,3,False,True,False,False,False,False,True
-0.6567164179104478,0.6179775280898874,-0.9587628865979382,0.30275229357798183,3,-0.008293868550953931,-0.8571428571428572,-0.85,2,False,False,False,True,False,True,False
-0.32835820895522394,-0.3258426966292134,-0.731958762886598,-0.6146788990825688,1,0.07148763436818761,-0.4285714285714286,-0.3999999999999999,0,True,False,False,False,False,True,False
-0.6268656716417911,-0.011235955056179803,-0.5670103092783505,0.4311926605504588,3,-0.025282517727831078,-1.0,-0.7,2,False,False,False,True,False,False,True
-0.2985074626865672,-0.3707865168539326,-0.7525773195876289,-0.7247706422018348,0,0.10190683805657841,-0.2857142857142858,-0.04999999999999993,3,False,True,False,False,False,True,False
-0.19402985074626872,-0.3258426966292134,-0.7731958762886598,-0.7614678899082569,3,0.011902077225688146,-0.4285714285714286,-0.19999999999999996,0,True,False,False,False,False,True,False
-0.5671641791044777,0.2808988764044944,-0.4639175257731959,0.3944954128440368,3,-0.08226214638302132,-0.8571428571428572,-0.75,2,False,False,False,True,False,False,True
-0.029850746268656803,-0.5730337078651686,-0.6082474226804124,-0.7247706422018348,0,0.15121902327795667,0.1428571428571428,-0.19999999999999996,3,True,False,False,False,True,False,False
-0.6716417910447762,-0.101123595505618,-0.6701030927835052,0.724770642201835,3,-0.09073141396677453,-0.8571428571428572,-0.7,2,False,False,False,True,False,True,False
-0.13432835820895528,-0.8876404494382022,-0.8350515463917526,-0.944954128440367,1,0.13999348517878119,0.5714285714285714,-0.35,3,False,True,False,False,True,False,False
-0.16417910447761197,0.5056179775280898,-0.5463917525773196,-0.00917431192660545,1,-0.01901826655641603,-1.0,-0.6499999999999999,1,False,True,False,False,False,False,True
-0.014925373134328401,0.1685393258426966,-0.8969072164948454,-0.5229357798165137,2,-0.13322809391365364,-0.1428571428571429,-0.1499999999999999,1,False,True,False,False,False,True,False
-0.13432835820895528,0.2808988764044944,-0.9587628865979382,-0.5963302752293578,1,0.09579292891327729,-0.4285714285714286,-0.1499999999999999,0,False,False,False,True,False,False,True
-0.7014925373134329,0.0786516853932584,-0.979381443298969,0.761467889908257,3,-0.037460222005061716,-0.8571428571428572,-0.85,2,False,False,False,True,False,False,True
-0.7611940298507462,0.5730337078651686,-0.9381443298969072,0.7798165137614679,3,-0.0029316695482224375,-0.8571428571428572,-0.55,2,False,False,False,True,False,False,True
-0.6119402985074627,0.550561797752809,-0.6907216494845361,0.3944954128440368,1,-0.08742388934826728,-0.8571428571428572,-0.55,2,False,False,False,True,False,True,False
-0.4328358208955224,-0.056179775280899014,-0.4226804123711341,-0.7614678899082569,3,0.020421458818812965,-0.8571428571428572,-0.09999999999999998,0,True,False,False,False,False,True,False
-0.4328358208955224,0.2359550561797752,-0.6082474226804124,-0.2660550458715596,3,0.02869027036508065,-0.7142857142857143,-0.19999999999999996,0,True,False,False,False,False,True,False
-0.4029850746268657,0.9101123595505618,-0.6907216494845361,0.3761467889908259,3,0.03400235535844054,0.4285714285714284,-0.6,0,False,False,True,False,False,True,False
-0.16417910447761197,0.4831460674157302,-0.44329896907216493,0.4311926605504588,3,-0.0020797313889096003,-0.5714285714285714,-0.6,1,False,False,False,True,False,True,False
-0.23880597014925375,-0.101123595505618,-0.5257731958762887,-0.08256880733944949,1,-0.020020546743842793,-0.5714285714285714,-0.6499999999999999,1,False,False,True,False,False,True,False
0.02985074626865669,-0.8876404494382022,-0.9587628865979382,-0.8899082568807339,1,0.08196146232679347,0.4285714285714284,-0.44999999999999996,3,False,False,True,False,True,False,False
-0.20895522388059706,0.640449438202247,-0.48453608247422686,-0.08256880733944949,1,-0.01215264727254528,-1.0,-0.5,1,False,False,True,False,True,False,False
-0.35820895522388063,0.5280898876404494,-0.3608247422680413,0.6146788990825689,3,-0.010298428925806569,-0.8571428571428572,-0.6499999999999999,1,False,False,False,True,False,True,False
-0.17910447761194032,0.2808988764044944,-0.5051546391752577,-0.06422018348623848,1,0.04116865869853914,-1.0,-0.6499999999999999,1,False,True,False,False,False,True,False
-0.2686567164179105,-0.3258426966292134,-0.8556701030927836,-0.8165137614678899,3,0.08777468741386585,-0.4285714285714286,-0.35,0,False,False,True,False,False,False,True
-0.08955223880597019,-0.7303370786516854,-0.7525773195876289,-0.963302752293578,0,0.13272695381994115,0.0,-0.25,3,False,True,False,False,True,False,False
-0.582089552238806,0.2359550561797752,-0.5670103092783505,0.33944954128440363,3,-0.09619384098824835,-0.8571428571428572,-0.7,2,False,False,False,True,False,False,True
-0.10447761194029859,-0.348314606741573,-0.6288659793814433,-0.7431192660550459,0,0.05439875717256726,0.4285714285714284,-0.29999999999999993,3,True,False,False,False,True,False,False
-0.23880597014925375,-0.4831460674157304,-0.711340206185567,-0.6697247706422018,1,0.12380666015184527,-0.2857142857142858,-0.3999999999999999,3,False,False,True,False,False,False,True
-0.3880597014925373,-0.12359550561797761,-0.5257731958762887,-0.3211009174311926,1,0.022325791174923282,-0.4285714285714286,-0.35,0,False,False,True,False,False,False,True
-0.059701492537313494,0.1910112359550562,-0.8969072164948454,0.4495412844036699,3,0.17256759127013943,-0.5714285714285714,0.30000000000000004,1,True,False,False,False,False,False,True
